sensor_index,last_seen,name,location_type,latitude,longitude,last_seen_utc,age_days,active_7d,active_30d,province
209863,1780040947,AQSU-CAPMoN_PHL,0,55.51217,-106.724525,2026-05-29 07:49:07+00:00,0.00042890001157407407,True,True,SK
211611,1780040882,FHQTC LRES Treaty Four Territory Air Quality Monitor,0,50.756958,-103.78721,2026-05-29 07:48:02+00:00,0.0011812148263888888,True,True,SK
214441,1780040890,AQSU-Mistawasis,0,53.174923,-106.80666,2026-05-29 07:48:10+00:00,0.0010886222337962964,True,True,SK
218169,1780040917,Mosaic Stadium Sideline (2),0,50.45109,-104.63352,2026-05-29 07:48:37+00:00,0.0007761222337962963,True,True,SK
220665,1780040905,SAS / Saskatoon Kinsmen Henk Ruys Soccer Centre,0,52.1678,-106.631836,2026-05-29 07:48:25+00:00,0.0009150111226851852,True,True,SK
223245,1780040900,All Nations Healing Hospital/FHQTC Health Services,0,50.761063,-103.78715,2026-05-29 07:48:20+00:00,0.0009728814930555556,True,True,SK
224705,1780040924,St. Henry's Sr School,0,50.93659,-102.79673,2026-05-29 07:48:44+00:00,0.0006951037152777777,True,True,SK
225117,1780040840,Century Field YRHS,0,51.215965,-102.478065,2026-05-29 07:47:20+00:00,0.0016673259375,True,True,SK
226573,1780040833,Mankota Public School,0,49.41989,-107.0674,2026-05-29 07:47:13+00:00,0.0017483444560185185,True,True,SK
226635,1780040845,Central Butte School,0,50.796543,-106.504524,2026-05-29 07:47:25+00:00,0.0016094555671296296,True,True,SK
226639,1780040871,Assiniboia Composite High School,0,49.62498,-105.99798,2026-05-29 07:47:51+00:00,0.0013085296412037037,True,True,SK
227149,1780040941,École Gravelbourg School,0,49.872833,-106.56045,2026-05-29 07:49:01+00:00,0.0004983444560185186,True,True,SK
227167,1780040848,Waskesiu Lake,0,53.92815,-106.07821,2026-05-29 07:47:28+00:00,0.0015747333449074074,True,True,SK
227165,1779464132,Craik School,0,51.044815,-105.82357,2026-05-22 15:35:32+00:00,6.676528437048611,True,True,SK
227173,1780040933,Prairie South School Division Office,0,50.40043,-105.55701,2026-05-29 07:48:53+00:00,0.0005909370486111112,True,True,SK
227183,1780040929,Rouleau School,0,50.19128,-104.90163,2026-05-29 07:48:49+00:00,0.0006372333449074074,True,True,SK
229353,1780040914,Borden,0,52.403618,-107.23633,2026-05-29 07:48:34+00:00,0.0008108444560185185,True,True,SK
229921,1780040851,Cudworth,0,52.48632,-105.73341,2026-05-29 07:47:31+00:00,0.0015400111226851851,True,True,SK
231289,1780040860,AQSU-One Arrow,0,52.740547,-106.029366,2026-05-29 07:47:40+00:00,0.0014358444560185184,True,True,SK
240955,1780040893,Cote First Nation,0,51.62307,-101.90229,2026-05-29 07:48:13+00:00,0.0010539000115740741,True,True,SK
241481,1779992212,The Key First Nation,0,51.78237,-102.12954,2026-05-28 18:16:52+00:00,0.564491400011574,True,True,SK
241487,1780040852,Kahkewistahaw First Nation,0,50.50322,-102.53438,2026-05-29 07:47:32+00:00,0.0015284370486111111,True,True,SK
246833,1780040855,Brightsand Lake,0,53.59739,-108.909195,2026-05-29 07:47:35+00:00,0.001493714826388889,True,True,SK
251803,1780040882,Saskatchewan Polytechnic Moose Jaw Campus,0,50.40406,-105.551186,2026-05-29 07:48:02+00:00,0.0011812148263888888,True,True,SK
252811,1780040833,AQSU-Yellow Quill,0,52.306683,-103.62862,2026-05-29 07:47:13+00:00,0.0017483444560185185,True,True,SK
